"date","away","home","name","id"
"2018-07-05","NC","LG","강윤구",25
"2018-07-07","NC","넥센","강윤구",25
"2018-07-08","NC","넥센","강윤구",25
"2018-07-10","기아","NC","강윤구",25
"2018-07-11","기아","NC","강윤구",25
"2018-07-17","NC","SK","강윤구",25
"2018-07-18","NC","SK","강윤구",25
"2018-07-20","넥센","NC","강윤구",25
"2018-07-22","넥센","NC","강윤구",25
"2018-07-24","NC","롯데","강윤구",25
"2018-07-25","NC","롯데","강윤구",25
"2018-07-27","SK","NC","강윤구",25
"2018-07-29","SK","NC","강윤구",25
"2018-07-31","NC","삼성","강윤구",25
"2018-08-04","NC","한화","강윤구",25
"2018-08-05","NC","한화","강윤구",25
"2018-08-07","KT","NC","강윤구",25
"2018-08-08","KT","NC","강윤구",25
"2018-08-09","SK","NC","강윤구",25
"2018-08-15","NC","KT","강윤구",25
"2018-09-04","삼성","NC","강윤구",25
"2018-09-06","NC","LG","강윤구",25
"2018-09-08","롯데","NC","강윤구",25
"2018-09-11","기아","NC","강윤구",25
"2018-09-16","NC","두산","강윤구",25
"2018-09-19","한화","NC","강윤구",25
"2018-09-20","NC","기아","강윤구",25
"2018-09-21","NC","기아","강윤구",25
"2018-09-23","두산","NC","강윤구",25
"2018-09-25","NC","롯데","강윤구",25
"2018-09-29","NC","넥센","강윤구",25
"2018-10-02","NC","기아","강윤구",25
"2018-10-07","롯데","NC","강윤구",25
"2018-10-13","NC","한화","강윤구",25
"2015-03-28","NC","두산","강장산",26
"2015-04-08","NC","기아","강장산",26
"2015-04-10","SK","NC","강장산",26
"2015-04-12","SK","NC","강장산",26
"2015-04-14","NC","롯데","강장산",26
"2015-04-15","NC","롯데","강장산",26
"2015-04-17","NC","한화","강장산",26
"2015-04-21","삼성","NC","강장산",26
"2015-06-07","삼성","NC","강장산",26
"2015-06-24","기아","NC","강장산",26
"2015-06-27","NC","LG","강장산",26
"2015-07-03","NC","한화","강장산",26
"2015-07-09","KT","NC","강장산",26
"2015-07-11","NC","넥센","강장산",26
"2015-07-24","두산","NC","강장산",26
"2015-07-29","NC","삼성","강장산",26
"2015-07-31","넥센","NC","강장산",26
"2015-08-04","NC","LG","강장산",26
"2015-08-06","롯데","NC","강장산",26
"2015-08-08","기아","NC","강장산",26
"2016-04-02","기아","NC","강장산",26
"2016-09-04","SK","NC","강장산",26
"2016-09-08","NC","기아","강장산",26
"2017-04-15","두산","NC","강장산",26
"2017-04-22","NC","삼성","강장산",26
"2017-05-07","삼성","NC","강장산",26
"2017-05-13","NC","KT","강장산",26
"2017-05-18","NC","두산","강장산",26
"2017-06-02","KT","롯데","강장산",26
"2017-06-04","KT","롯데","강장산",26
"2017-06-08","LG","KT","강장산",26
"2017-06-10","KT","NC","강장산",26
"2017-06-15","KT","삼성","강장산",26
"2017-06-16","한화","KT","강장산",26
"2017-06-20","롯데","KT","강장산",26
"2017-06-27","KT","한화","강장산",26
"2017-06-29","KT","한화","강장산",26
"2017-09-16","KT","기아","강장산",26
"2017-09-28","LG","KT","강장산",26
"2017-10-03","기아","KT","강장산",26
"2018-07-26","두산","SK","강지광",28
"2018-08-01","넥센","SK","강지광",28
"2018-10-04","기아","SK","강지광",28
"2018-10-09","삼성","SK","강지광",28
"2010-07-18","LG","삼성","강철민",30
"2010-07-30","LG","롯데","강철민",30
"2010-08-06","삼성","LG","강철민",30
"2010-05-14","롯데","LG","경헌호",32
"2010-05-15","롯데","LG","경헌호",32
"2010-05-20","LG","삼성","경헌호",32
"2010-05-22","LG","두산","경헌호",32
"2010-05-23","LG","두산","경헌호",32
"2011-08-07","한화","LG","경헌호",32
"2011-08-10","LG","기아","경헌호",32
"2011-08-18","LG","두산","경헌호",32
"2011-08-25","넥센","LG","경헌호",32
"2011-07-17","한화","SK","고든",35
"2011-07-29","SK","한화","고든",35
"2011-08-04","LG","SK","고든",35
"2011-08-09","SK","두산","고든",35
"2011-08-14","넥센","SK","고든",35
"2011-08-20","SK","롯데","고든",35
"2011-08-26","SK","기아","고든",35
"2011-08-31","LG","SK","고든",35
"2011-09-06","SK","넥센","고든",35
"2011-09-11","한화","SK","고든",35
"2011-09-16","SK","LG","고든",35
"2011-09-22","SK","롯데","고든",35
"2011-09-28","넥센","SK","고든",35
"2011-10-03","SK","삼성","고든",35
"2012-04-13","넥센","삼성","고든",35
"2012-04-20","삼성","한화","고든",35
"2012-04-28","삼성","SK","고든",35
"2012-05-04","한화","삼성","고든",35
"2012-05-10","삼성","롯데","고든",35
"2012-05-16","기아","삼성","고든",35
"2012-05-22","롯데","삼성","고든",35
"2012-05-29","삼성","한화","고든",35
"2012-06-03","두산","삼성","고든",35
"2012-06-09","삼성","SK","고든",35
"2012-06-14","한화","삼성","고든",35
"2012-06-20","기아","삼성","고든",35
"2012-06-26","SK","삼성","고든",35
"2012-07-03","삼성","LG","고든",35
"2012-07-07","삼성","롯데","고든",35
"2012-07-19","삼성","한화","고든",35
"2012-07-28","삼성","넥센","고든",35
"2012-08-05","삼성","롯데","고든",35
"2012-08-11","LG","삼성","고든",35
"2012-08-17","삼성","두산","고든",35
"2012-08-24","삼성","LG","고든",35
"2012-09-01","넥센","삼성","고든",35
"2012-09-18","한화","삼성","고든",35
"2012-09-24","롯데","삼성","고든",35
"2012-09-30","삼성","넥센","고든",35
"2016-05-07","롯데","두산","고봉재",38
"2016-05-08","롯데","두산","고봉재",38
"2016-07-31","한화","두산","고봉재",38
"2016-08-02","LG","두산","고봉재",38
"2016-08-03","LG","두산","고봉재",38
"2016-08-04","LG","두산","고봉재",38
"2016-08-06","두산","롯데","고봉재",38
"2016-08-09","기아","두산","고봉재",38
"2016-08-10","기아","두산","고봉재",38
"2016-08-12","두산","삼성","고봉재",38
"2016-08-13","넥센","두산","고봉재",38
"2016-08-20","NC","두산","고봉재",38
"2016-08-21","NC","두산","고봉재",38
"2016-08-24","LG","두산","고봉재",38
"2016-08-26","롯데","두산","고봉재",38
"2016-08-27","두산","기아","고봉재",38
"2016-08-30","한화","두산","고봉재",38
"2016-09-02","KT","두산","고봉재",38
"2016-09-06","두산","롯데","고봉재",38
"2016-09-09","두산","LG","고봉재",38
"2016-09-10","두산","넥센","고봉재",38
"2016-09-17","두산","KT","고봉재",38
"2016-09-20","삼성","두산","고봉재",38
"2016-09-29","넥센","두산","고봉재",38
"2016-10-03","한화","두산","고봉재",38
"2017-06-02","두산","넥센","고봉재",38
"2018-07-27","기아","삼성","고영창",41
"2018-07-29","기아","삼성","고영창",41
"2015-03-28","KT","롯데","고영표",42
"2015-03-31","삼성","KT","고영표",42
"2015-04-03","기아","KT","고영표",42
"2015-05-03","NC","KT","고영표",42
"2015-05-05","KT","한화","고영표",42
"2015-05-08","LG","KT","고영표",42
"2015-05-09","LG","KT","고영표",42
"2015-05-10","LG","KT","고영표",42
"2015-05-13","KT","기아","고영표",42
"2015-05-27","KT","LG","고영표",42
"2015-05-31","두산","KT","고영표",42
"2015-06-02","SK","KT","고영표",42
"2015-06-05","KT","한화","고영표",42
"2015-06-06","KT","한화","고영표",42
"2015-06-10","KT","롯데","고영표",42
"2015-06-13","넥센","KT","고영표",42
"2015-06-17","NC","KT","고영표",42
"2015-06-18","NC","KT","고영표",42
"2015-06-21","KT","기아","고영표",42
"2015-06-23","LG","KT","고영표",42
"2015-06-25","LG","KT","고영표",42
"2015-07-31","롯데","KT","고영표",42
"2015-08-01","롯데","KT","고영표",42
"2015-08-05","삼성","KT","고영표",42
"2015-08-06","KT","기아","고영표",42
"2015-08-08","KT","SK","고영표",42
"2015-08-11","한화","KT","고영표",42
"2015-08-13","롯데","KT","고영표",42
"2015-08-14","롯데","KT","고영표",42
"2015-08-19","넥센","KT","고영표",42
"2015-08-22","두산","KT","고영표",42
"2015-08-23","두산","KT","고영표",42
"2015-08-26","KT","넥센","고영표",42
"2015-08-29","SK","KT","고영표",42
"2015-09-04","KT","LG","고영표",42
"2015-09-06","NC","KT","고영표",42
"2015-09-09","KT","삼성","고영표",42
"2015-09-10","LG","KT","고영표",42
"2015-09-15","KT","NC","고영표",42
"2015-09-20","KT","LG","고영표",42
"2015-09-23","삼성","KT","고영표",42
"2015-09-25","KT","두산","고영표",42
"2015-09-27","KT","넥센","고영표",42
"2015-09-28","두산","KT","고영표",42
"2015-10-02","KT","삼성","고영표",42
"2015-10-05","KT","NC","고영표",42
"2016-04-01","KT","SK","고영표",42
"2016-04-05","삼성","KT","고영표",42
"2016-04-07","삼성","KT","고영표",42
"2016-04-09","기아","KT","고영표",42
"2016-04-10","기아","KT","고영표",42
"2016-04-12","KT","넥센","고영표",42
"2016-04-14","KT","넥센","고영표",42
"2016-04-15","SK","KT","고영표",42
"2016-04-17","SK","KT","고영표",42
"2016-04-19","두산","KT","고영표",42
"2016-04-20","두산","KT","고영표",42
"2016-04-22","KT","삼성","고영표",42
"2016-04-23","KT","삼성","고영표",42
"2016-04-27","롯데","KT","고영표",42
"2016-04-29","KT","LG","고영표",42
"2016-04-30","KT","LG","고영표",42
"2016-05-06","한화","KT","고영표",42
"2016-05-08","한화","KT","고영표",42
"2016-05-12","KT","기아","고영표",42
"2016-05-15","KT","NC","고영표",42
"2016-05-17","LG","KT","고영표",42
"2016-05-21","KT","한화","고영표",42
"2016-05-24","KT","두산","고영표",42
"2016-05-28","넥센","KT","고영표",42
"2016-05-31","KT","롯데","고영표",42
"2016-06-12","KT","넥센","고영표",42
"2016-06-14","한화","KT","고영표",42
"2016-08-05","KT","LG","고영표",42
"2016-08-06","KT","LG","고영표",42
"2016-08-07","KT","LG","고영표",42
"2016-08-10","넥센","KT","고영표",42
"2016-08-12","KT","SK","고영표",42
"2016-08-13","KT","NC","고영표",42
"2016-08-16","KT","기아","고영표",42
"2016-08-20","한화","KT","고영표",42
"2016-08-23","KT","롯데","고영표",42
"2016-08-25","SK","KT","고영표",42
"2016-08-26","SK","KT","고영표",42
"2016-08-28","KT","LG","고영표",42
"2016-08-30","NC","KT","고영표",42
"2016-09-02","KT","두산","고영표",42
"2016-09-03","LG","KT","고영표",42
"2016-09-06","KT","삼성","고영표",42
"2016-09-07","KT","삼성","고영표",42
"2016-09-08","KT","한화","고영표",42
"2016-09-11","기아","KT","고영표",42
"2016-09-14","롯데","KT","고영표",42
"2016-09-16","KT","넥센","고영표",42
"2016-09-18","두산","KT","고영표",42
"2016-09-20","NC","KT","고영표",42
"2016-09-22","KT","두산","고영표",42
"2016-09-25","기아","KT","고영표",42
"2016-09-27","KT","롯데","고영표",42
"2017-03-31","KT","SK","고영표",42
"2017-04-06","두산","KT","고영표",42
"2017-04-12","KT","넥센","고영표",42
"2017-04-18","기아","KT","고영표",42
"2017-04-23","한화","KT","고영표",42
"2017-04-29","LG","KT","고영표",42
"2017-05-07","KT","한화","고영표",42
"2017-05-13","NC","KT","고영표",42
"2017-05-19","넥센","KT","고영표",42
"2017-05-26","KT","두산","고영표",42
"2017-06-01","SK","KT","고영표",42
"2017-06-08","LG","KT","고영표",42
"2017-06-14","KT","삼성","고영표",42
"2017-06-20","롯데","KT","고영표",42
"2017-06-28","KT","한화","고영표",42
"2017-07-05","KT","두산","고영표",42
"2017-07-12","삼성","KT","고영표",42
"2017-07-19","KT","LG","고영표",42
"2017-07-25","두산","KT","고영표",42
"2017-07-30","NC","KT","고영표",42
"2017-08-06","SK","KT","고영표",42
"2017-08-13","KT","SK","고영표",42
"2017-08-20","두산","KT","고영표",42
"2017-08-29","NC","KT","고영표",42
"2017-09-03","SK","KT","고영표",42
"2018-03-27","KT","SK","고영표",42
"2018-04-01","두산","KT","고영표",42
"2018-04-08","한화","KT","고영표",42
"2018-04-14","KT","LG","고영표",42
"2018-04-20","KT","삼성","고영표",42
"2018-04-26","롯데","KT","고영표",42
"2018-05-08","삼성","KT","고영표",42
"2018-05-13","KT","롯데","고영표",42
"2018-05-19","NC","KT","고영표",42
"2018-05-24","KT","기아","고영표",42
"2018-05-30","KT","삼성","고영표",42
"2018-06-05","기아","KT","고영표",42
"2018-06-10","넥센","KT","고영표",42
"2018-06-16","KT","NC","고영표",42
"2018-06-22","SK","KT","고영표",42
"2018-06-30","NC","KT","고영표",42
"2018-07-07","KT","롯데","고영표",42
"2018-07-12","두산","KT","고영표",42
"2018-07-19","한화","KT","고영표",42
"2018-07-25","KT","넥센","고영표",42
"2018-07-31","KT","한화","고영표",42
"2018-08-07","KT","NC","고영표",42
"2018-08-12","KT","한화","고영표",42
"2018-10-02","KT","LG","고영표",42
"2018-10-10","KT","롯데","고영표",42
"2011-08-25","기아","롯데","고우석",43
"2011-09-09","기아","두산","고우석",43
"2012-04-07","기아","SK","고우석",43
"2012-04-12","삼성","기아","고우석",43
"2012-04-13","기아","LG","고우석",43
"2012-04-18","기아","넥센","고우석",43
"2012-04-20","롯데","기아","고우석",43
"2017-04-16","KT","LG","고우석",43
"2017-04-19","LG","한화","고우석",43
"2017-04-22","기아","LG","고우석",43
"2017-04-25","SK","LG","고우석",43
"2017-04-26","SK","LG","고우석",43
"2017-04-29","LG","KT","고우석",43
"2017-05-03","NC","LG","고우석",43
"2017-05-07","LG","두산","고우석",43
"2017-07-11","LG","SK","고우석",43
"2017-07-13","LG","SK","고우석",43
"2017-07-20","KT","LG","고우석",43
"2017-07-21","LG","삼성","고우석",43
"2017-07-25","넥센","LG","고우석",43
"2017-07-29","LG","한화","고우석",43
"2017-08-04","두산","LG","고우석",43
"2017-08-09","LG","삼성","고우석",43
"2017-08-17","LG","SK","고우석",43
"2017-08-18","LG","SK","고우석",43
"2017-09-02","LG","NC","고우석",43
"2017-09-03","LG","NC","고우석",43
"2017-09-19","KT","LG","고우석",43
"2017-09-21","LG","삼성","고우석",43
"2017-09-26","LG","기아","고우석",43
"2017-10-01","삼성","LG","고우석",43
"2017-10-03","LG","롯데","고우석",43
"2018-04-04","LG","두산","고우석",43
"2018-04-06","LG","롯데","고우석",43
"2018-04-10","SK","LG","고우석",43
"2018-04-14","KT","LG","고우석",43
"2018-04-15","KT","LG","고우석",43
"2018-04-19","LG","기아","고우석",43
"2018-04-22","LG","NC","고우석",43
"2018-04-24","넥센","LG","고우석",43
"2018-04-27","삼성","LG","고우석",43
"2018-04-29","삼성","LG","고우석",43
"2018-05-03","LG","한화","고우석",43
"2018-05-06","두산","LG","고우석",43
"2018-05-10","롯데","LG","고우석",43
"2018-05-13","LG","SK","고우석",43
"2018-05-23","NC","LG","고우석",43
"2018-05-25","LG","KT","고우석",43
"2018-05-31","LG","롯데","고우석",43
"2018-06-02","넥센","LG","고우석",43
"2018-06-06","한화","LG","고우석",43
"2018-06-08","LG","삼성","고우석",43
"2018-06-09","LG","삼성","고우석",43
"2018-06-12","LG","NC","고우석",43
"2018-06-17","기아","LG","고우석",43
"2018-06-20","LG","한화","고우석",43
"2018-06-23","롯데","LG","고우석",43
"2018-06-27","KT","LG","고우석",43
"2018-07-03","NC","LG","고우석",43
"2018-07-05","NC","LG","고우석",43
"2018-07-06","LG","기아","고우석",43
"2018-07-08","LG","기아","고우석",43
"2018-07-17","LG","넥센","고우석",43
"2018-07-18","LG","넥센","고우석",43
"2018-07-20","두산","LG","고우석",43
"2018-07-22","두산","LG","고우석",43
"2018-07-25","삼성","LG","고우석",43
"2018-07-28","LG","KT","고우석",43
"2018-07-29","LG","KT","고우석",43
"2018-08-01","LG","두산","고우석",43
"2018-08-02","LG","두산","고우석",43
"2018-08-05","SK","LG","고우석",43
"2018-08-07","LG","롯데","고우석",43
"2018-08-09","삼성","LG","고우석",43
"2018-08-10","삼성","LG","고우석",43
"2018-08-12","LG","넥센","고우석",43
"2018-08-14","LG","기아","고우석",43
"2018-08-15","LG","기아","고우석",43
"2018-09-04","LG","KT","고우석",43
"2018-09-05","LG","KT","고우석",43
"2018-09-11","넥센","LG","고우석",43
"2018-09-14","LG","삼성","고우석",43
"2018-09-16","LG","한화","고우석",43
"2018-09-18","롯데","LG","고우석",43
"2018-09-20","두산","LG","고우석",43
"2018-09-22","KT","LG","고우석",43
"2018-09-25","LG","SK","고우석",43
"2018-10-02","KT","LG","고우석",43
