"date","away","home","doubleheader","name","team","position","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","r","rbi","id"
"2018-04-03","롯데","한화","0","오선진","한화","三","7302","0","1019","2000","0",4105,"0",7006,"0",0,0,0,4,1,1,0,"641"
"2018-04-03","롯데","한화","0","이대호","롯데","지","2000","0","2000","3100","7104",0,"3000",0,"0",0,0,0,3,0,1,0,"732"
"2018-04-03","롯데","한화","0","이병규","롯데","타","0","0","0","3000","0",0,"0",0,"0",0,0,0,0,0,1,1,"751"
"2018-04-03","롯데","한화","0","이용규","한화","중","2000","1008","5004","0","7003",6002,"0",7005,"0",0,0,0,5,1,1,1,"788"
"2018-04-03","롯데","한화","0","전준우","롯데","타","0","0","0","0","0",7100,"0",0,"0",0,0,0,1,0,0,0,"926"
"2018-04-03","롯데","한화","0","정근우","한화","二","1003","7304","7102","0","5002",0,"7104",0,"0",0,0,0,4,1,1,1,"933"
"2018-04-03","롯데","한화","0","채태인","롯데","一","0","7005","0","11181017","0",7005,"2000",0,"0",0,0,0,5,2,1,2,"1037"
"2018-04-03","롯데","한화","0","최재훈","한화","포","0","1117","3000","0","3000",1111,"0",2000,"0",0,0,0,3,2,4,1,"1070"
"2018-04-03","롯데","한화","0","하주석","한화","유","1011","7107","0","7104","7104",0,"2000",0,"0",0,0,0,5,1,1,0,"1122"
"2018-04-03","롯데","한화","0","한동희","롯데","三","0","7100","0","10177102","0",1012,"0",0,"0",0,0,0,4,2,1,1,"1129"
"2018-04-03","롯데","한화","0","호잉","한화","우","1301","3000","7001","0","3200",7005,"0",0,"0",0,0,0,3,1,1,2,"1158"
"2018-04-04","롯데","한화","0","김문호","롯데","좌","7304","7006","0","0","1019",0,"1019",0,"1019",0,0,0,5,3,0,1,"116"
"2018-04-04","롯데","한화","0","김사훈","롯데","포","0","7003","0","7307","0",2000,"0",0,"0",0,0,0,3,0,0,0,"133"
"2018-04-04","롯데","한화","0","나경민","롯데","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"272"
"2018-04-04","롯데","한화","0","문규현","롯데","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"355"
"2018-04-04","롯데","한화","0","민병헌","롯데","중","1017","0","1017","0","7006",0,"7005",0,"2000",0,0,0,5,2,1,0,"367"
"2018-04-04","롯데","한화","0","백창수","한화","좌우","7209","0","0","7006","0",1111,"2000",0,"0",0,0,0,4,1,1,1,"480"
"2018-04-04","롯데","한화","0","번즈","롯데","二","1019","0","7102","0","0",1303,"0",2000,"2000",0,0,0,5,2,1,2,"486"
"2018-04-04","롯데","한화","0","손아섭","롯데","우","3000","7104","0","0","7006",7101,"0",0,"3000",0,0,0,3,0,2,0,"531"
"2018-04-04","롯데","한화","0","송광민","한화","一","1116","0","7003","0","1019",2000,"0",7101,"0",0,0,0,5,2,0,1,"540"
"2018-04-04","롯데","한화","0","신본기","롯데","유","2000","0","0","7102","0",1017,"0",7101,"0",0,0,0,4,1,0,0,"565"
"2018-04-04","롯데","한화","0","양성우","한화","우","1011","0","2000","0","1017",0,"0",0,"0",0,0,0,3,2,2,0,"615"
"2018-04-04","롯데","한화","0","오선진","한화","三","0","2000","0","3000","0",1019,"2000",0,"0",0,0,0,3,1,0,0,"641"
"2018-04-04","롯데","한화","0","이대호","롯데","一","1110","0","2000","0","1019",0,"7006",0,"5004",0,0,0,4,2,0,2,"732"
"2018-04-04","롯데","한화","0","이용규","한화","중","1019","2000","0","7107","0",3000,"0",1017,"0",0,0,0,4,2,1,0,"788"
"2018-04-04","롯데","한화","0","전준우","롯데","타","0","0","0","0","0",0,"0",0,"1019",0,0,0,1,1,1,0,"926"
"2018-04-04","롯데","한화","0","정경운","한화","유","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"930"
"2018-04-04","롯데","한화","0","정근우","한화","二","3000","0","2000","0","7102",0,"1202",0,"0",0,0,0,3,1,1,1,"933"
"2018-04-04","롯데","한화","0","채태인","롯데","지","3100","0","1300","0","7006",0,"2000",0,"3100",0,0,0,3,1,1,1,"1037"
"2018-04-04","롯데","한화","0","최재훈","한화","포","0","7005","0","3100","0",7205,"7107",0,"0",0,0,0,3,0,0,0,"1070"
"2018-04-04","롯데","한화","0","최진행","한화","타좌","0","0","0","0","0",3000,"0",2000,"0",0,0,0,1,0,0,0,"1077"
"2018-04-04","롯데","한화","0","하주석","한화","유","6000","0","0","2000","0",3100,"1019",0,"0",0,0,0,3,1,1,2,"1122"
"2018-04-04","롯데","한화","0","한동희","롯데","三","2000","0","0","7101","0",7104,"0",7101,"0",0,0,0,4,0,0,0,"1129"
"2018-04-04","롯데","한화","0","호잉","한화","지","2000","0","3000","0","7206",0,"3000",0,"0",0,0,0,2,0,1,0,"1158"
"2018-04-07","한화","KT","0","강백호","KT","지","3000","2000","0","0","2000",0,"1019",0,"0",0,0,0,3,1,0,0,"16"
"2018-04-07","한화","KT","0","김재윤","KT","투","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"194"
"2018-04-07","한화","KT","0","로하스","KT","중","7214","0","2000","0","2000",0,"30007006",0,"0",0,0,0,4,0,1,0,"320"
"2018-04-07","한화","KT","0","박경수","KT","二","0","3000","0","7101","0",3000,"1117",0,"0",0,0,0,2,1,3,1,"372"
"2018-04-07","한화","KT","0","박기혁","KT","유","0","3000","0","0","2000",3100,"1023",0,"0",0,0,0,2,1,0,2,"380"
"2018-04-07","한화","KT","0","백창수","한화","타좌","0","0","0","0","0",7003,"0",0,"0",0,0,0,1,0,0,0,"480"
"2018-04-07","한화","KT","0","송광민","한화","一","2000","0","0","1017","0",7304,"0",7301,"0",0,0,0,4,1,0,0,"540"
"2018-04-07","한화","KT","0","심우준","KT","주지","0","0","0","0","0",0,"7000",0,"0",0,0,0,1,0,1,0,"584"
"2018-04-07","한화","KT","0","양성우","한화","좌","7100","0","7006","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"615"
"2018-04-07","한화","KT","0","오선진","한화","三","0","2000","0","0","7104",0,"1110",0,"1011",0,0,0,4,2,0,1,"641"
"2018-04-07","한화","KT","0","오태곤","KT","좌","0","0","0","0","0",0,"1017",2000,"0",0,0,0,2,1,1,1,"644"
"2018-04-07","한화","KT","0","유한준","KT","타우","0","0","0","0","0",7003,"1118",0,"0",0,0,0,2,1,0,2,"695"
"2018-04-07","한화","KT","0","윤석민","KT","一","0","7003","0","2000","0",1117,"3000",7206,"0",0,0,0,4,1,2,0,"707"
"2018-04-07","한화","KT","0","이용규","한화","중","7004","0","7101","0","0",2000,"0",7100,"0",0,0,0,4,0,0,0,"788"
"2018-04-07","한화","KT","0","이진영","KT","우","0","3000","1019","0","0",7004,"0",0,"0",0,0,0,2,1,1,0,"836"
"2018-04-07","한화","KT","0","장성우","KT","포","0","3000","0","7003","0",1116,"3000",0,"0",0,0,0,2,1,1,2,"898"
"2018-04-07","한화","KT","0","장진혁","한화","타좌","0","0","0","0","0",0,"0",1202,"0",0,0,0,1,1,0,0,"911"
"2018-04-07","한화","KT","0","정경운","한화","유","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"930"
"2018-04-07","한화","KT","0","정근우","한화","二","0","1023","0","2000","0",0,"3000",0,"0",0,0,0,2,1,0,0,"933"
"2018-04-07","한화","KT","0","정은원","한화","二","0","0","0","0","0",0,"0",0,"6001",0,0,0,1,0,0,0,"957"
"2018-04-07","한화","KT","0","정현","KT","주유","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"971"
"2018-04-07","한화","KT","0","지성준","한화","포","0","0","7006","0","2000",0,"0",2000,"7003",0,0,0,4,0,0,0,"1016"
"2018-04-07","한화","KT","0","최진행","한화","지","0","7102","0","0","1019",0,"7107",0,"2000",0,0,0,4,1,0,0,"1077"
"2018-04-07","한화","KT","0","하주석","한화","유","0","2000","0","0","7102",0,"7100",0,"0",0,0,0,3,0,1,0,"1122"
"2018-04-07","한화","KT","0","호잉","한화","우","0","1116","0","7205","0",0,"2000",0,"1019",0,0,0,4,2,1,0,"1158"
"2018-04-07","한화","KT","0","홍현빈","KT","좌","2000","3000","0","0","1017",0,"0",0,"0",0,0,0,2,1,0,1,"1172"
"2018-04-07","한화","KT","0","황재균","KT","三","0","7001","7005","0","0",2000,"7101",1019,"0",0,0,0,5,1,0,0,"1186"
"2018-04-08","한화","KT","0","강백호","KT","타좌","0","0","0","0","7107",0,"3000",0,"0",0,0,0,1,0,0,0,"16"
"2018-04-08","한화","KT","0","로하스","KT","중","7101","0","7102","7102","0",0,"3000",7104,"0",0,0,0,4,0,0,0,"320"
"2018-04-08","한화","KT","0","박경수","KT","二","7107","0","1011","3000","0",7104,"0",7102,"0",7003,0,0,5,1,1,1,"372"
"2018-04-08","한화","KT","0","박기혁","KT","유","0","0","0","0","0",0,"7104",0,"0",7101,0,0,2,0,0,0,"380"
"2018-04-08","한화","KT","0","백창수","한화","타","0","0","0","0","0",0,"2000",0,"0",0,0,0,1,0,0,0,"480"
"2018-04-08","한화","KT","0","송광민","한화","一","2000","0","0","2000","0",1019,"1017",0,"2000",1116,0,0,6,3,1,3,"540"
"2018-04-08","한화","KT","0","심우준","KT","유三","0","0","1011","2000","0",7101,"3000",0,"0",7005,0,0,4,1,1,1,"584"
"2018-04-08","한화","KT","0","양성우","한화","타좌","0","0","0","0","0",0,"0",0,"0",3200,0,0,0,0,1,0,"615"
"2018-04-08","한화","KT","0","오선진","한화","三","0","0","2000","0","7104",0,"0",0,"0",0,0,0,2,0,0,0,"641"
"2018-04-08","한화","KT","0","오태곤","KT","좌","0","2000","0","7003","0",0,"0",0,"0",0,0,0,2,0,0,0,"644"
"2018-04-08","한화","KT","0","유한준","KT","우","0","7006","1303","0","3000",0,"1017",7108,"0",0,0,0,4,2,2,3,"695"
"2018-04-08","한화","KT","0","윤석민","KT","一","0","1303","1117","0","1017",0,"1011",0,"7100",0,0,0,5,4,1,2,"707"
"2018-04-08","한화","KT","0","이성열","한화","지","0","2000","0","1303","0",3000,"1004",0,"0",1018,0,0,4,3,2,5,"764"
"2018-04-08","한화","KT","0","이용규","한화","중","1017","0","0","1017","0",7101,"1012",7006,"0",3000,0,0,5,3,3,0,"788"
"2018-04-08","한화","KT","0","이진영","KT","타","0","0","0","0","0",0,"7104",0,"0",0,0,0,1,0,0,1,"836"
"2018-04-08","한화","KT","0","이해창","KT","포","0","7006","7003","0","2000",0,"0",0,"0",0,0,0,3,0,0,0,"850"
"2018-04-08","한화","KT","0","장성우","KT","포","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"898"
"2018-04-08","한화","KT","0","장진혁","한화","좌","0","0","7006","0","2000",0,"0",0,"0",0,0,0,2,0,0,0,"911"
"2018-04-08","한화","KT","0","정경운","한화","三","0","0","0","0","0",0,"0",7209,"0",5002,0,0,1,0,0,1,"930"
"2018-04-08","한화","KT","0","정근우","한화","二","7104","0","0","1011","0",7104,"3000",0,"7101",3000,0,0,4,1,2,1,"933"
"2018-04-08","한화","KT","0","정은원","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"957"
"2018-04-08","한화","KT","0","정현","KT","三","2000","0","7101","1017","0",7006,"0",0,"0",0,0,0,4,1,0,0,"971"
"2018-04-08","한화","KT","0","지성준","한화","포","0","0","0","0","0",0,"0",0,"0",1116,0,0,1,1,1,0,"1016"
"2018-04-08","한화","KT","0","최재훈","한화","포","0","0","2000","0","7107",0,"6002",1019,"0",0,0,0,4,1,1,0,"1070"
"2018-04-08","한화","KT","0","최진행","한화","타좌","0","0","0","0","0",0,"2000",1017,"0",0,0,0,2,1,0,0,"1077"
"2018-04-08","한화","KT","0","하주석","한화","유","0","1023","0","7101","0",7101,"2000",0,"0",7006,0,0,5,1,0,0,"1122"
"2018-04-08","한화","KT","0","호잉","한화","우","0","7104","0","7006","0",3000,"3000",0,"2000",2000,0,0,4,0,1,0,"1158"
"2018-04-08","한화","KT","0","홍현빈","KT","주좌","0","0","0","0","0",0,"0",0,"7101",0,0,0,1,0,0,0,"1172"
"2018-04-08","한화","KT","0","황재균","KT","지","0","3000","3000","0","2000",0,"7102",1017,"0",0,0,0,3,1,3,0,"1186"
"2018-04-10","기아","한화","0","김민식","기아","포","0","0","1019","1018","0",0,"7101",0,"0",0,0,0,3,2,0,1,"123"
"2018-04-10","기아","한화","0","김선빈","기아","유","0","0","1011","7005","0",0,"7104",0,"0",0,0,0,3,1,0,0,"143"
"2018-04-10","기아","한화","0","김주찬","기아","지","7212","0","0","7004","7301",0,"0",7400,"0",0,0,0,4,0,0,0,"216"
"2018-04-10","기아","한화","0","나지완","기아","타","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"281"
"2018-04-10","기아","한화","0","버나디나","기아","중","7005","0","7212","0","7100",0,"0",7100,"0",0,0,0,4,0,0,0,"484"
"2018-04-10","기아","한화","0","서동욱","기아","一","0","7005","0","1117","0",1011,"0",0,"0",0,0,0,3,2,1,0,"510"
"2018-04-10","기아","한화","0","송광민","한화","타","0","0","0","0","0",0,"7006",0,"0",0,0,0,1,0,0,0,"540"
"2018-04-10","기아","한화","0","안치홍","기아","二","0","7101","0","1019","0",7001,"0",0,"2000",0,0,0,4,1,1,1,"608"
"2018-04-10","기아","한화","0","양성우","한화","좌","7101","0","1019","0","7104",0,"0",0,"0",0,0,0,3,1,0,0,"615"
"2018-04-10","기아","한화","0","오선진","한화","三","0","7107","0","0","7100",0,"2000",2000,"0",0,0,0,4,0,0,0,"641"
"2018-04-10","기아","한화","0","이명기","기아","우","3000","0","7107","0","7107",0,"2000",0,"0",0,0,0,3,0,0,0,"742"
"2018-04-10","기아","한화","0","이성열","한화","一","7101","0","0","1019","0",3000,"0",3100,"0",0,0,0,2,1,0,0,"764"
"2018-04-10","기아","한화","0","이용규","한화","중","7107","0","1019","0","7101",0,"3000",0,"0",0,0,0,3,1,0,0,"788"
"2018-04-10","기아","한화","0","장진혁","한화","좌","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"911"
"2018-04-10","기아","한화","0","정근우","한화","二","3000","0","7001","0","0",7102,"0",3000,"0",0,0,0,2,0,2,0,"933"
"2018-04-10","기아","한화","0","정성훈","기아","三","0","7104","0","1013","0",7107,"0",0,"2000",0,0,0,4,1,0,1,"948"
"2018-04-10","기아","한화","0","최원준","기아","우","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1064"
"2018-04-10","기아","한화","0","최재훈","한화","포","0","0","7101","0","1019",0,"7000",7108,"0",0,0,0,4,1,0,0,"1070"
"2018-04-10","기아","한화","0","최진행","한화","지","0","7101","0","2000","0",2000,"0",2000,"0",0,0,0,4,0,0,0,"1077"
"2018-04-10","기아","한화","0","최형우","기아","좌","0","1201","0","7405","0",7006,"0",7001,"0",0,0,0,4,1,1,0,"1085"
"2018-04-10","기아","한화","0","하주석","한화","유","0","7107","0","2000","0",2000,"0",3100,"0",0,0,0,3,0,0,1,"1122"
"2018-04-10","기아","한화","0","호잉","한화","우","1302","0","0","2000","0",1301,"0",1011,"0",0,0,0,4,3,2,3,"1158"
"2018-04-11","기아","한화","0","김민식","기아","포","0","4104","0","7100","0",7100,"0",0,"0",0,0,0,2,0,0,1,"123"
"2018-04-11","기아","한화","0","김선빈","기아","유","0","2000","0","7102","0",7107,"0",0,"2000",0,0,0,4,0,0,0,"143"
"2018-04-11","기아","한화","0","김주찬","기아","一","7304","0","7005","0","3000",0,"2000",0,"0",0,0,0,3,0,1,0,"216"
"2018-04-11","기아","한화","0","나지완","기아","지","2000","0","0","1019","3000",0,"0",7102,"0",0,0,0,3,1,1,0,"281"
"2018-04-11","기아","한화","0","백용환","기아","타","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"477"
"2018-04-11","기아","한화","0","버나디나","기아","중","1011","0","2000","0","3000",0,"7107",0,"0",0,0,0,3,1,1,0,"484"
"2018-04-11","기아","한화","0","서동욱","기아","타","0","0","0","0","0",0,"0",0,"7101",0,0,0,1,0,0,0,"510"
"2018-04-11","기아","한화","0","송광민","한화","一","5002","0","7104","7003","0",1011,"0",0,"0",0,0,0,3,1,0,3,"540"
"2018-04-11","기아","한화","0","안치홍","기아","二","0","1017","0","1019","7206",0,"0",7102,"0",0,0,0,4,2,0,0,"608"
"2018-04-11","기아","한화","0","양성우","한화","좌","1019","0","1017","3000","0",1011,"0",0,"0",0,0,0,3,3,0,2,"615"
"2018-04-11","기아","한화","0","오선진","한화","三","0","7403","0","1019","0",3100,"0",2000,"0",0,0,0,3,1,1,1,"641"
"2018-04-11","기아","한화","0","이명기","기아","우","1019","7101","0","0","2000",0,"2000",0,"0",0,0,0,4,1,0,0,"742"
"2018-04-11","기아","한화","0","이성열","한화","지","0","1011","7104","0","7300",0,"2000",0,"0",0,0,0,4,1,0,0,"764"
"2018-04-11","기아","한화","0","이용규","한화","중","3000","0","1019","1011","0",1019,"0",7003,"0",0,0,0,4,3,3,0,"788"
"2018-04-11","기아","한화","0","정근우","한화","二","0","7104","0","7400","7102",0,"7104",0,"0",0,0,0,4,0,0,0,"933"
"2018-04-11","기아","한화","0","정성훈","기아","타","0","0","0","0","0",0,"0",0,"6004",0,0,0,1,0,0,0,"948"
"2018-04-11","기아","한화","0","최원준","기아","三","0","1017","0","2000","0",7101,"0",0,"0",0,0,0,3,1,0,0,"1064"
"2018-04-11","기아","한화","0","최재훈","한화","포","0","7006","0","7006","0",3100,"0",7104,"0",0,0,0,3,0,1,0,"1070"
"2018-04-11","기아","한화","0","최형우","기아","좌","2000","0","7100","0","1301",0,"0",7102,"0",0,0,0,4,1,1,3,"1085"
"2018-04-11","기아","한화","0","하주석","한화","유","0","1017","0","1117","0",2000,"7101",0,"0",0,0,0,4,2,1,0,"1122"
"2018-04-11","기아","한화","0","호잉","한화","우","7407","0","7101","0","3000",7002,"0",0,"0",0,0,0,3,0,0,0,"1158"
"2018-04-12","기아","한화","0","김민식","기아","포","0","2000","0","0","2000",0,"0",0,"0",0,0,0,2,0,0,0,"123"
"2018-04-12","기아","한화","0","김선빈","기아","유","0","7102","0","0","2000",0,"0",0,"0",0,0,0,2,0,0,0,"143"
"2018-04-12","기아","한화","0","김주찬","기아","一","7003","0","7006","0","0",7104,"0",0,"0",0,0,0,3,0,0,0,"216"
"2018-04-12","기아","한화","0","나지완","기아","지좌","7006","0","0","2000","0",0,"2000",1303,"0",0,0,0,4,1,1,2,"281"
"2018-04-12","기아","한화","0","문경찬","기아","투","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"353"
"2018-04-12","기아","한화","0","백용환","기아","포","0","0","0","0","0",0,"1019",0,"7104",0,0,0,2,1,0,1,"477"
"2018-04-12","기아","한화","0","버나디나","기아","중","1017","0","2000","0","0",7100,"0",0,"0",0,0,0,3,1,0,0,"484"
"2018-04-12","기아","한화","0","서동욱","기아","一","0","0","0","0","0",0,"0",3000,"0",0,0,0,0,0,1,0,"510"
"2018-04-12","기아","한화","0","송광민","한화","一","1116","7102","0","7300","0",1117,"7102",0,"0",0,0,0,5,2,3,3,"540"
"2018-04-12","기아","한화","0","안치홍","기아","二","0","1303","0","7003","0",0,"1019",0,"0",0,0,0,3,2,2,1,"608"
"2018-04-12","기아","한화","0","양성우","한화","좌","1017","7006","0","7005","0",1001,"1018",0,"0",0,0,0,5,3,2,1,"615"
"2018-04-12","기아","한화","0","오선진","한화","三","0","1117","2000","0","0",1011,"1116",7006,"0",0,0,0,5,3,2,0,"641"
"2018-04-12","기아","한화","0","오준혁","기아","좌우","0","0","0","0","0",0,"7005",0,"7006",0,0,0,2,0,0,0,"657"
"2018-04-12","기아","한화","0","유승철","기아","투","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"685"
"2018-04-12","기아","한화","0","이명기","기아","우","2000","0","2000","0","0",1019,"7003",0,"0",0,0,0,4,1,0,0,"742"
"2018-04-12","기아","한화","0","이성열","한화","지","2000","7100","0","0","3000",0,"0",0,"0",0,0,0,2,0,0,0,"764"
"2018-04-12","기아","한화","0","이영욱","기아","중","0","0","0","0","0",0,"0",7104,"0",0,0,0,1,0,0,0,"784"
"2018-04-12","기아","한화","0","이용규","한화","중","7006","3000","0","7100","0",1110,"0",0,"0",0,0,0,3,1,2,1,"788"
"2018-04-12","기아","한화","0","장진혁","한화","중","0","0","0","0","0",0,"7100",0,"0",0,0,0,1,0,0,0,"911"
"2018-04-12","기아","한화","0","정경운","한화","一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"930"
"2018-04-12","기아","한화","0","정근우","한화","二","1303","0","7303","0","7305",1019,"0",0,"0",0,0,0,4,2,1,3,"933"
"2018-04-12","기아","한화","0","정성훈","기아","三","0","0","0","0","0",0,"0",1017,"0",0,0,0,1,1,0,0,"948"
"2018-04-12","기아","한화","0","정은원","한화","주二","0","0","0","0","0",0,"0",7104,"0",0,0,0,1,0,0,0,"957"
"2018-04-12","기아","한화","0","지성준","한화","포","0","1017","0","1304","0",3100,"1018",0,"0",0,0,0,3,3,4,2,"1016"
"2018-04-12","기아","한화","0","최원준","기아","三二","0","7107","0","0","7107",0,"3000",2000,"0",0,0,0,3,0,0,0,"1064"
"2018-04-12","기아","한화","0","최진행","한화","타지","0","0","0","0","0",2000,"2000",0,"0",0,0,0,2,0,0,0,"1077"
"2018-04-12","기아","한화","0","최형우","기아","좌","3000","0","0","2000","0",7004,"0",0,"0",0,0,0,2,0,0,0,"1085"
"2018-04-12","기아","한화","0","하주석","한화","유","2000","0","2000","0","7206",7101,"0",2000,"0",0,0,0,5,0,0,0,"1122"
"2018-04-12","기아","한화","0","호잉","한화","우","1019","1110","0","0","1017",7001,"3000",0,"0",0,0,0,4,3,1,5,"1158"
"2018-04-12","기아","한화","0","황윤호","기아","유","0","0","0","0","0",0,"0",7005,"0",0,0,0,1,0,0,0,"1183"
"2018-04-13","삼성","한화","0","강민호","삼성","포","7104","7406","0","7102","0",0,"7006",0,"2000",0,0,0,5,0,0,0,"15"
"2018-04-13","삼성","한화","0","강한울","삼성","二","0","1018","4002","0","0",7104,"0",7005,"0",0,0,0,4,1,0,1,"31"
